num_doc_cli,cod_tipo_doc_cli,cod_ejec_bco,num_doc_gte_inv,cod_gte_inv
4752433531710776879,1,3733007658375170305,6267087304981669273,3068611274367202794
988051303725065477,1,2208130634923494349,8555897314520200098,5892352324634641774
2563636453936801783,1,7856876851100768624,4621193985370182472,1779618573794003570
5715944017473025000,1,953753240365152865,8158578217586688341,6899003880116134732
3282268193015766799,1,7358503667197122141,2438353989377984349,407898234825809740
5428029057940608923,1,7358503667197122141,2438353989377984349,407898234825809740
2856200276488647485,1,7358503667197122141,2438353989377984349,407898234825809740
8591058526233049296,1,7358503667197122141,2438353989377984349,407898234825809740
5244356716480176011,1,6683573466936475697,3755649501228942515,1124091073715872896
5625361511096838557,1,7358503667197122141,2438353989377984349,407898234825809740
3336282425127723022,1,7358503667197122141,2438353989377984349,407898234825809740
3565846314762561337,1,7358503667197122141,2438353989377984349,407898234825809740
388373610603101709,1,7358503667197122141,2438353989377984349,407898234825809740
1761702062213758199,1,6683573466936475697,3755649501228942515,1124091073715872896
8449437876273598435,1,6683573466936475697,3755649501228942515,1124091073715872896
7734689782120554451,1,7358503667197122141,2438353989377984349,407898234825809740
3328018939977728994,1,7358503667197122141,2438353989377984349,407898234825809740
7105708745309997368,1,6683573466936475697,3755649501228942515,1124091073715872896
728577698289921791,1,6683573466936475697,3755649501228942515,1124091073715872896
8704095649408601653,1,7358503667197122141,2438353989377984349,407898234825809740
3786966133819933012,1,7358503667197122141,2438353989377984349,407898234825809740
1063217244861953262,1,7358503667197122141,2438353989377984349,407898234825809740
6675084661689458032,1,2830098912671424300,6524484114523694421,856805249389296756
8796465319683261019,1,6683573466936475697,3755649501228942515,1124091073715872896
2170839349389765221,1,6683573466936475697,3755649501228942515,1124091073715872896
2887660290292934473,1,7358503667197122141,2438353989377984349,407898234825809740
172325029112961783,1,7358503667197122141,2438353989377984349,407898234825809740
8017826927460345699,1,6683573466936475697,3755649501228942515,1124091073715872896
998769133139306538,1,2830098912671424300,6524484114523694421,856805249389296756
8104724243992863121,1,6683573466936475697,3755649501228942515,1124091073715872896
7313836606928944868,1,2830098912671424300,6524484114523694421,856805249389296756
6245525921382123346,1,7358503667197122141,2438353989377984349,407898234825809740
4812365251029533178,1,2830098912671424300,6524484114523694421,856805249389296756
4333046349756616647,1,2830098912671424300,6524484114523694421,856805249389296756
329423299279265766,1,7358503667197122141,2438353989377984349,407898234825809740
3618913321323961485,1,2830098912671424300,6524484114523694421,856805249389296756
9059647438710929825,1,7358503667197122141,2438353989377984349,407898234825809740
4190198466813954967,1,7358503667197122141,2438353989377984349,407898234825809740
7010899804329163148,1,7358503667197122141,2438353989377984349,407898234825809740
192551177834832526,1,6683573466936475697,3755649501228942515,1124091073715872896
5002930323230674544,1,6683573466936475697,3755649501228942515,1124091073715872896
3473033749466833310,1,7358503667197122141,2438353989377984349,407898234825809740
2455632337616292878,1,2830098912671424300,6524484114523694421,856805249389296756
9170183490640370833,1,6683573466936475697,3755649501228942515,1124091073715872896
2985386202090190436,1,6683573466936475697,3755649501228942515,1124091073715872896
4136119806306262866,1,2830098912671424300,6524484114523694421,856805249389296756
7591122631484146369,1,2830098912671424300,6524484114523694421,856805249389296756
1058869696408610113,1,7358503667197122141,2438353989377984349,407898234825809740
5409105216430615480,1,2830098912671424300,6524484114523694421,856805249389296756
2756615356891628045,1,6683573466936475697,3755649501228942515,1124091073715872896
7015766529892430056,1,2830098912671424300,6524484114523694421,856805249389296756
4286568031107181728,1,6683573466936475697,3755649501228942515,1124091073715872896
7360110011394441409,1,2830098912671424300,6524484114523694421,856805249389296756
6991255766169613320,1,2830098912671424300,6524484114523694421,856805249389296756
3350385860101621813,1,7358503667197122141,2438353989377984349,407898234825809740
8822001852200122057,1,7358503667197122141,2438353989377984349,407898234825809740
7523073365984879311,1,6683573466936475697,3755649501228942515,1124091073715872896
6297468681534297533,1,6683573466936475697,3755649501228942515,1124091073715872896
2326855211371216165,1,6683573466936475697,3755649501228942515,1124091073715872896
3810620819272610749,1,2830098912671424300,6524484114523694421,856805249389296756
6938064912487518306,1,2830098912671424300,6524484114523694421,856805249389296756
1237571518267312551,1,6683573466936475697,3755649501228942515,1124091073715872896
8013783602466475323,1,7358503667197122141,2438353989377984349,407898234825809740
2368883180899415136,1,6683573466936475697,3755649501228942515,1124091073715872896
1375371431725838729,1,6683573466936475697,3755649501228942515,1124091073715872896
1349643279531990717,1,2830098912671424300,6524484114523694421,856805249389296756
664299383991376628,1,6683573466936475697,3755649501228942515,1124091073715872896
4759431769734355587,1,7358503667197122141,2438353989377984349,407898234825809740
4445491548885350834,1,6683573466936475697,3755649501228942515,1124091073715872896
9082174265846118838,1,7358503667197122141,2438353989377984349,407898234825809740
4195945856424923476,1,2830098912671424300,6524484114523694421,856805249389296756
7206872517589219676,1,7358503667197122141,2438353989377984349,407898234825809740
6873793811125627667,1,2830098912671424300,6524484114523694421,856805249389296756
3817103508115209706,1,7358503667197122141,2438353989377984349,407898234825809740
7187349791131691908,1,2830098912671424300,6524484114523694421,856805249389296756
3019741709797033554,1,2830098912671424300,6524484114523694421,856805249389296756
3465796836363732647,1,6683573466936475697,3755649501228942515,1124091073715872896
5843289561655124040,1,2830098912671424300,6524484114523694421,856805249389296756
8350821948342810733,1,6683573466936475697,3755649501228942515,1124091073715872896
3788559694751438691,1,2830098912671424300,6524484114523694421,856805249389296756
6895034185485197238,1,2830098912671424300,6524484114523694421,856805249389296756
5237065648612083606,1,6683573466936475697,3755649501228942515,1124091073715872896
2624335220408718141,1,6683573466936475697,3755649501228942515,1124091073715872896
5399153711739406693,1,7358503667197122141,2438353989377984349,407898234825809740
8094690117382739690,1,7358503667197122141,2438353989377984349,407898234825809740
4545224528018237426,1,7358503667197122141,2438353989377984349,407898234825809740
1753848139935549965,1,2830098912671424300,6524484114523694421,856805249389296756
672753394217577713,1,7358503667197122141,2438353989377984349,407898234825809740
8734676360989141675,1,6683573466936475697,3755649501228942515,1124091073715872896
6434603979434266116,1,7358503667197122141,2438353989377984349,407898234825809740
2387119973932605695,1,2830098912671424300,6524484114523694421,856805249389296756
5132087583245999171,1,2830098912671424300,6524484114523694421,856805249389296756
6292021208746633418,1,7358503667197122141,2438353989377984349,407898234825809740
2125776863437998540,1,2830098912671424300,6524484114523694421,856805249389296756
3465608100981199294,1,7358503667197122141,2438353989377984349,407898234825809740
6351708177955357146,1,7358503667197122141,2438353989377984349,407898234825809740
2659206270060763647,1,2830098912671424300,6524484114523694421,856805249389296756
8202641327309904838,1,7358503667197122141,2438353989377984349,407898234825809740
1744854901120345069,1,7358503667197122141,2438353989377984349,407898234825809740
752377979548813350,1,6683573466936475697,3755649501228942515,1124091073715872896
1067539131923755227,1,2830098912671424300,6524484114523694421,856805249389296756
3474155604247335722,1,2830098912671424300,6524484114523694421,856805249389296756
4788251347190714815,1,2830098912671424300,6524484114523694421,856805249389296756
5021448868642332170,1,2830098912671424300,6524484114523694421,856805249389296756
7451546424937355924,1,6683573466936475697,3755649501228942515,1124091073715872896
6427843539491379472,1,7358503667197122141,2438353989377984349,407898234825809740
3403138036681434322,1,2830098912671424300,6524484114523694421,856805249389296756
1209487543878957050,1,6683573466936475697,3755649501228942515,1124091073715872896
823803822451049745,1,2830098912671424300,6524484114523694421,856805249389296756
7977244330429589800,1,6683573466936475697,3755649501228942515,1124091073715872896
4441630050139165822,1,2830098912671424300,6524484114523694421,856805249389296756
7763747372932441398,1,6683573466936475697,3755649501228942515,1124091073715872896
2879304435893570829,1,6683573466936475697,3755649501228942515,1124091073715872896
58496205532313911,1,7358503667197122141,2438353989377984349,407898234825809740
5479072616998440627,1,7358503667197122141,2438353989377984349,407898234825809740
3080916955981698483,1,6683573466936475697,3755649501228942515,1124091073715872896
7776043856357330510,1,7358503667197122141,2438353989377984349,407898234825809740
2377708830948543949,1,7358503667197122141,2438353989377984349,407898234825809740
8832277739754022672,1,7358503667197122141,2438353989377984349,407898234825809740
9190297286884622605,1,2830098912671424300,6524484114523694421,856805249389296756
2909768323588559633,1,7358503667197122141,2438353989377984349,407898234825809740
6889346094321739107,1,7358503667197122141,2438353989377984349,407898234825809740
5204594666319926771,1,2830098912671424300,6524484114523694421,856805249389296756
2664189357110435197,1,6683573466936475697,3755649501228942515,1124091073715872896
4496485747800060316,1,7358503667197122141,2438353989377984349,407898234825809740
1466134894426048522,1,2830098912671424300,6524484114523694421,856805249389296756
274023086869952511,1,7358503667197122141,2438353989377984349,407898234825809740
7538369554039701225,1,2830098912671424300,6524484114523694421,856805249389296756
8610312124713320201,1,6683573466936475697,3755649501228942515,1124091073715872896
8979440536891950350,1,2830098912671424300,6524484114523694421,856805249389296756
7978403657201877636,1,2830098912671424300,6524484114523694421,856805249389296756
6642699020400581055,1,7358503667197122141,2438353989377984349,407898234825809740
2007934246960611158,1,7358503667197122141,2438353989377984349,407898234825809740
6853447165949443986,1,2830098912671424300,6524484114523694421,856805249389296756
5781579482888217089,1,6683573466936475697,3755649501228942515,1124091073715872896
431752755573312218,1,2830098912671424300,6524484114523694421,856805249389296756
7455742567640277704,1,6683573466936475697,3755649501228942515,1124091073715872896
5351463850470273800,1,6683573466936475697,3755649501228942515,1124091073715872896
4397165594058880164,1,7358503667197122141,2438353989377984349,407898234825809740
4607243306802882363,1,6683573466936475697,3755649501228942515,1124091073715872896
6846557256158129342,1,7358503667197122141,2438353989377984349,407898234825809740
697017843267764793,1,7358503667197122141,2438353989377984349,407898234825809740
7295823699038433651,1,7358503667197122141,2438353989377984349,407898234825809740
6657900245818724902,1,7358503667197122141,2438353989377984349,407898234825809740
7139658149231633690,1,7358503667197122141,2438353989377984349,407898234825809740
4269462579655102808,1,7358503667197122141,2438353989377984349,407898234825809740
4179512552907246945,1,7358503667197122141,2438353989377984349,407898234825809740
314873613127558838,1,2830098912671424300,6524484114523694421,856805249389296756
6895113422075333090,1,6683573466936475697,3755649501228942515,1124091073715872896
2323775544233548767,1,7358503667197122141,2438353989377984349,407898234825809740
6811187372973196196,1,7358503667197122141,2438353989377984349,407898234825809740
4040457018620425532,1,7358503667197122141,2438353989377984349,407898234825809740
3495834254539211576,1,2830098912671424300,6524484114523694421,856805249389296756
4481937853779622964,1,2830098912671424300,6524484114523694421,856805249389296756
1582543429070563481,1,7358503667197122141,2438353989377984349,407898234825809740
8702983553094961217,1,7358503667197122141,2438353989377984349,407898234825809740
8782422699357891053,1,2830098912671424300,6524484114523694421,856805249389296756
2102145020449998535,1,7358503667197122141,2438353989377984349,407898234825809740
4472480472277632648,1,7358503667197122141,2438353989377984349,407898234825809740
5710474475027653822,1,2830098912671424300,6524484114523694421,856805249389296756
7045131326726494245,1,6683573466936475697,3755649501228942515,1124091073715872896
5705294875519810678,1,2830098912671424300,6524484114523694421,856805249389296756
5842958478337171405,1,7358503667197122141,2438353989377984349,407898234825809740
1726088997631719938,1,2830098912671424300,6524484114523694421,856805249389296756
8983256708068843832,1,7358503667197122141,2438353989377984349,407898234825809740
4258430395979117658,1,2830098912671424300,6524484114523694421,856805249389296756
4973431079616102921,1,6683573466936475697,3755649501228942515,1124091073715872896
5820731623848833057,1,6683573466936475697,3755649501228942515,1124091073715872896
4225817433064799665,1,2830098912671424300,6524484114523694421,856805249389296756
2308739833940388048,1,7358503667197122141,2438353989377984349,407898234825809740
4714138848595149575,1,2830098912671424300,6524484114523694421,856805249389296756
7039059280947550843,1,7358503667197122141,2438353989377984349,407898234825809740
2539656181159442137,1,6683573466936475697,3755649501228942515,1124091073715872896
5644633581319964667,1,2830098912671424300,6524484114523694421,856805249389296756
8690995561716556681,1,7358503667197122141,2438353989377984349,407898234825809740
8926740235053589051,1,6683573466936475697,3755649501228942515,1124091073715872896
3517186187621009844,1,4874584583284914536,688601118196461190,626418456100704273
9001975157764517364,1,5499915435111449427,3619166219777894651,9079515411528897215
502939854440088892,1,6037584482022727109,1976596424285295039,2830901892139129799
3481799901223027420,1,8910259291486191465,4006831049366526503,4874253757214274259
4929511512212596247,1,4477045713204076726,3619166219777894651,9079515411528897215
8565833776999894360,1,4477045713204076726,3619166219777894651,9079515411528897215
2884682898753310666,1,4874584583284914536,688601118196461190,626418456100704273
9007192361366143233,1,5499915435111449427,3619166219777894651,9079515411528897215
6959455421917740276,1,6037584482022727109,1976596424285295039,2830901892139129799
6594857770142839710,1,5499915435111449427,3619166219777894651,9079515411528897215
2991306741844488196,1,4477045713204076726,3619166219777894651,9079515411528897215
4595788051161296874,1,6037584482022727109,1976596424285295039,2830901892139129799
2896114971549234711,1,4477045713204076726,3619166219777894651,9079515411528897215
8158092187388057543,1,4874584583284914536,688601118196461190,626418456100704273
7187817362660548776,1,6037584482022727109,1976596424285295039,2830901892139129799
4732628745240314365,1,1510940054689318546,1891523618544482936,8760413806532274548
563586072188023263,1,8910259291486191465,4006831049366526503,4874253757214274259
5566369323667104293,1,4477045713204076726,3619166219777894651,9079515411528897215
3374515745699963927,1,8910259291486191465,4006831049366526503,4874253757214274259
2784333024103186143,1,8910259291486191465,4006831049366526503,4874253757214274259
4130004036307634374,1,4477045713204076726,3619166219777894651,9079515411528897215
8331711360717235139,1,6037584482022727109,1976596424285295039,2830901892139129799
4775141156942604866,1,5499915435111449427,3619166219777894651,9079515411528897215
5863538739639911645,1,8910259291486191465,4006831049366526503,4874253757214274259
7616750200852769042,1,4477045713204076726,3619166219777894651,9079515411528897215
1487221932108822571,1,4477045713204076726,3619166219777894651,9079515411528897215
247668251035801268,1,4477045713204076726,3619166219777894651,9079515411528897215
6461992880027499597,1,8910259291486191465,4006831049366526503,4874253757214274259
7225116528784752467,1,8910259291486191465,4006831049366526503,4874253757214274259
1070192089038933946,1,4477045713204076726,3619166219777894651,9079515411528897215
5459106425780019852,1,5499915435111449427,3619166219777894651,9079515411528897215
1986214145095088912,1,6037584482022727109,1976596424285295039,2830901892139129799
6001693905948429522,1,1510940054689318546,1891523618544482936,8760413806532274548
2807013844910821761,1,5499915435111449427,3619166219777894651,9079515411528897215
5602588751353278161,1,8910259291486191465,4006831049366526503,4874253757214274259
3330811022117179183,1,4874584583284914536,688601118196461190,626418456100704273
5810923920028780289,1,8910259291486191465,4006831049366526503,4874253757214274259
69701692883865059,1,4477045713204076726,3619166219777894651,9079515411528897215
2643424908582825105,1,4874584583284914536,688601118196461190,626418456100704273
699649805082530534,1,5499915435111449427,3619166219777894651,9079515411528897215
767499890252760892,1,8910259291486191465,4006831049366526503,4874253757214274259
8387777124097080942,1,4477045713204076726,3619166219777894651,9079515411528897215
3970100776364864439,1,5499915435111449427,3619166219777894651,9079515411528897215
2227069837307719182,1,4874584583284914536,688601118196461190,626418456100704273
3366753875691933699,1,4477045713204076726,3619166219777894651,9079515411528897215
9203888590998795865,1,1510940054689318546,1891523618544482936,8760413806532274548
3545508217015769931,1,5499915435111449427,3619166219777894651,9079515411528897215
8330336947095521948,1,5499915435111449427,3619166219777894651,9079515411528897215
6842447921180655338,1,6037584482022727109,1976596424285295039,2830901892139129799
3376538708412225494,1,4874584583284914536,688601118196461190,626418456100704273
238851661053817309,1,1510940054689318546,1891523618544482936,8760413806532274548
1672686840560935189,1,8910259291486191465,4006831049366526503,4874253757214274259
3634432353475017178,1,6037584482022727109,1976596424285295039,2830901892139129799
2230023940892319549,1,4477045713204076726,3619166219777894651,9079515411528897215
8272283729082689278,1,5499915435111449427,3619166219777894651,9079515411528897215
3251947148520466262,1,8910259291486191465,4006831049366526503,4874253757214274259
6411955888340395489,1,4874584583284914536,688601118196461190,626418456100704273
7387054821872459488,1,6037584482022727109,1976596424285295039,2830901892139129799
5722545516917603141,1,6037584482022727109,1976596424285295039,2830901892139129799
5342423778123535434,1,6037584482022727109,1976596424285295039,2830901892139129799
7417323581052066982,1,4477045713204076726,3619166219777894651,9079515411528897215
4295824541349877452,1,4874584583284914536,688601118196461190,626418456100704273
6939021749149546377,1,4477045713204076726,3619166219777894651,9079515411528897215
3839370515631486276,1,4874584583284914536,688601118196461190,626418456100704273
2028861676143636760,1,4477045713204076726,3619166219777894651,9079515411528897215
7120079166103378132,1,8910259291486191465,4006831049366526503,4874253757214274259
4251672411544102598,1,6037584482022727109,1976596424285295039,2830901892139129799
7002649174083979521,1,5499915435111449427,3619166219777894651,9079515411528897215
1672738264548368969,1,5499915435111449427,3619166219777894651,9079515411528897215
1230652121364623200,1,6037584482022727109,1976596424285295039,2830901892139129799
8271214277728360579,1,4477045713204076726,3619166219777894651,9079515411528897215
8527303813971243684,1,8910259291486191465,4006831049366526503,4874253757214274259
2961233031230719695,1,4477045713204076726,3619166219777894651,9079515411528897215
676058567719250158,1,6037584482022727109,1976596424285295039,2830901892139129799
5493938358841204741,1,4477045713204076726,3619166219777894651,9079515411528897215
8939690200652596531,1,5499915435111449427,3619166219777894651,9079515411528897215
766256326535717625,1,1510940054689318546,1891523618544482936,8760413806532274548
6469311993890521296,1,8910259291486191465,4006831049366526503,4874253757214274259
3317072142938077065,1,8910259291486191465,4006831049366526503,4874253757214274259
9189050861115962464,1,4477045713204076726,3619166219777894651,9079515411528897215
7421380520802595436,1,6037584482022727109,1976596424285295039,2830901892139129799
4234121189373919636,2,6037584482022727109,1976596424285295039,2830901892139129799
6665721910549685061,1,4874584583284914536,688601118196461190,626418456100704273
9177840398314884614,1,4874584583284914536,688601118196461190,626418456100704273
5520232103029529763,1,6037584482022727109,1976596424285295039,2830901892139129799
7573915715654916487,1,4477045713204076726,3619166219777894651,9079515411528897215
4654040950416961198,1,6037584482022727109,1976596424285295039,2830901892139129799
7530952240547304499,1,8910259291486191465,4006831049366526503,4874253757214274259
8319832012026869455,1,1510940054689318546,1891523618544482936,8760413806532274548
6652917879530664841,1,4477045713204076726,3619166219777894651,9079515411528897215
4571802351329768018,1,5499915435111449427,3619166219777894651,9079515411528897215
5874735492991605549,1,4874584583284914536,688601118196461190,626418456100704273
929589406130226495,1,1510940054689318546,1891523618544482936,8760413806532274548
823640269202074770,1,5499915435111449427,3619166219777894651,9079515411528897215
7363514551343343757,1,6037584482022727109,1976596424285295039,2830901892139129799
2455051859087385683,1,8910259291486191465,4006831049366526503,4874253757214274259
6240969750524301328,2,4477045713204076726,3619166219777894651,9079515411528897215
1611639249996814506,1,4477045713204076726,3619166219777894651,9079515411528897215
1863188696202829575,1,4477045713204076726,3619166219777894651,9079515411528897215
3633174124241436679,1,4874584583284914536,688601118196461190,626418456100704273
7932986973152065465,1,5499915435111449427,3619166219777894651,9079515411528897215
2516774911637350115,1,6037584482022727109,1976596424285295039,2830901892139129799
2915168553968016106,1,4874584583284914536,688601118196461190,626418456100704273
6146409201991370965,1,8910259291486191465,4006831049366526503,4874253757214274259
8836363188251246677,1,8910259291486191465,4006831049366526503,4874253757214274259
319721928019511139,1,5499915435111449427,3619166219777894651,9079515411528897215
1944030942749354264,1,4477045713204076726,3619166219777894651,9079515411528897215
5399028074400884232,1,4477045713204076726,3619166219777894651,9079515411528897215
2087526178684606813,1,6037584482022727109,1976596424285295039,2830901892139129799
7254473700748553471,1,4874584583284914536,688601118196461190,626418456100704273
7367121925980619610,1,8910259291486191465,4006831049366526503,4874253757214274259
3577578354465247018,1,4477045713204076726,3619166219777894651,9079515411528897215
4633800878718159062,1,4874584583284914536,688601118196461190,626418456100704273
3982194930502157944,1,1510940054689318546,1891523618544482936,8760413806532274548
3461360470859165479,1,4477045713204076726,3619166219777894651,9079515411528897215
7601228454351407191,1,6037584482022727109,1976596424285295039,2830901892139129799
1549294953557068677,1,4477045713204076726,3619166219777894651,9079515411528897215
5402322843111247904,1,5499915435111449427,3619166219777894651,9079515411528897215
5040168559737085380,1,4477045713204076726,3619166219777894651,9079515411528897215
8473570778362663118,1,4874584583284914536,688601118196461190,626418456100704273
7675487003397709019,1,4874584583284914536,688601118196461190,626418456100704273
3642256161916193666,1,4477045713204076726,3619166219777894651,9079515411528897215
6255007465049817365,1,3679220343143515244,3619166219777894651,9079515411528897215
180311945741598079,1,5499915435111449427,3619166219777894651,9079515411528897215
3410605589105542688,1,6037584482022727109,1976596424285295039,2830901892139129799
6343747715539860185,1,6037584482022727109,1976596424285295039,2830901892139129799
1702036973252790255,1,5499915435111449427,3619166219777894651,9079515411528897215
2426330722468978333,1,1510940054689318546,1891523618544482936,8760413806532274548
4734818928329392478,1,4477045713204076726,3619166219777894651,9079515411528897215
3848996527938536476,1,4477045713204076726,3619166219777894651,9079515411528897215
670900926283974322,1,5499915435111449427,3619166219777894651,9079515411528897215
418001793401626924,1,8910259291486191465,4006831049366526503,4874253757214274259
7004605965090478365,1,6037584482022727109,1976596424285295039,2830901892139129799
4370378682036243364,2,6037584482022727109,1976596424285295039,2830901892139129799
1035497515670379671,1,8910259291486191465,4006831049366526503,4874253757214274259
5780616642578097963,1,6037584482022727109,1976596424285295039,2830901892139129799
6630117767460425587,1,5499915435111449427,3619166219777894651,9079515411528897215
1350830919700323486,1,4477045713204076726,3619166219777894651,9079515411528897215
1171552431847969118,1,6037584482022727109,1976596424285295039,2830901892139129799
5537987448541829011,1,5499915435111449427,3619166219777894651,9079515411528897215
8407976465866851371,1,8910259291486191465,4006831049366526503,4874253757214274259
8701104292918707857,1,4874584583284914536,688601118196461190,626418456100704273
7121837802197727164,2,1510940054689318546,1891523618544482936,8760413806532274548
1267162256428633346,1,1510940054689318546,1891523618544482936,8760413806532274548
7655310644171015544,1,5499915435111449427,3619166219777894651,9079515411528897215
4294817883421660080,1,8910259291486191465,4006831049366526503,4874253757214274259
4180392840440363069,1,5499915435111449427,3619166219777894651,9079515411528897215
445611616162049852,1,1510940054689318546,1891523618544482936,8760413806532274548
147591920003913559,1,6037584482022727109,1976596424285295039,2830901892139129799
2246646536005565230,1,8910259291486191465,4006831049366526503,4874253757214274259
2233545165623697455,1,5499915435111449427,3619166219777894651,9079515411528897215
669827794616898827,1,8910259291486191465,4006831049366526503,4874253757214274259
2831613390055531831,1,5499915435111449427,3619166219777894651,9079515411528897215
3051212529119251059,1,5499915435111449427,3619166219777894651,9079515411528897215
6186183108478436189,1,8910259291486191465,4006831049366526503,4874253757214274259
3431072413406741182,1,6037584482022727109,1976596424285295039,2830901892139129799
9069083914213432977,1,6037584482022727109,1976596424285295039,2830901892139129799
737885127511939611,1,8910259291486191465,4006831049366526503,4874253757214274259
2750734323704214195,1,8910259291486191465,4006831049366526503,4874253757214274259
1291787857486946973,1,1510940054689318546,1891523618544482936,8760413806532274548
5690466885406064703,1,6037584482022727109,1976596424285295039,2830901892139129799
3838054304501196553,1,1510940054689318546,1891523618544482936,8760413806532274548
1184666790257019236,1,5499915435111449427,3619166219777894651,9079515411528897215
6907859754382250704,1,4477045713204076726,3619166219777894651,9079515411528897215
67799169707210302,1,8910259291486191465,4006831049366526503,4874253757214274259
1849011384393982678,1,5499915435111449427,3619166219777894651,9079515411528897215
3705910484350314408,1,6037584482022727109,1976596424285295039,2830901892139129799
5851093472702579954,1,1510940054689318546,1891523618544482936,8760413806532274548
3157175762421218636,1,4874584583284914536,688601118196461190,626418456100704273
685915594463487127,1,8910259291486191465,4006831049366526503,4874253757214274259
3964773861933894617,1,4477045713204076726,3619166219777894651,9079515411528897215
3963530609972210571,1,6037584482022727109,1976596424285295039,2830901892139129799
1444519349303192361,1,6037584482022727109,1976596424285295039,2830901892139129799
7644744369952340291,1,6037584482022727109,1976596424285295039,2830901892139129799
9151076694265170021,1,8910259291486191465,4006831049366526503,4874253757214274259
352401736462889540,1,4477045713204076726,3619166219777894651,9079515411528897215
1718476591046290768,1,6037584482022727109,1976596424285295039,2830901892139129799
6536223612628263411,1,4477045713204076726,3619166219777894651,9079515411528897215
439353482884460036,1,6037584482022727109,1976596424285295039,2830901892139129799
5219534016608756040,1,8910259291486191465,4006831049366526503,4874253757214274259
9197411442260622819,1,6037584482022727109,1976596424285295039,2830901892139129799
928445145370522864,1,8910259291486191465,4006831049366526503,4874253757214274259
1162883764462503402,1,4477045713204076726,3619166219777894651,9079515411528897215
5806232164898417887,1,6037584482022727109,1976596424285295039,2830901892139129799
4773534072476347483,1,4477045713204076726,3619166219777894651,9079515411528897215
6501309797710604875,1,8910259291486191465,4006831049366526503,4874253757214274259
2658893496464988116,1,4477045713204076726,3619166219777894651,9079515411528897215
663496912609888975,1,4477045713204076726,3619166219777894651,9079515411528897215
4153667022898611581,1,1510940054689318546,1891523618544482936,8760413806532274548
8333064820886932445,1,4477045713204076726,3619166219777894651,9079515411528897215
4519435919934005845,1,6037584482022727109,1976596424285295039,2830901892139129799
6116322031000412697,1,8910259291486191465,4006831049366526503,4874253757214274259
9017644518275244573,1,5499915435111449427,3619166219777894651,9079515411528897215
7308677593179857541,1,4477045713204076726,3619166219777894651,9079515411528897215
6969596890465454325,1,4477045713204076726,3619166219777894651,9079515411528897215
6095513268566279660,1,8910259291486191465,4006831049366526503,4874253757214274259
5370598060658576710,1,6037584482022727109,1976596424285295039,2830901892139129799
3932323770548377695,1,8910259291486191465,4006831049366526503,4874253757214274259
7780999813105436601,1,4477045713204076726,3619166219777894651,9079515411528897215
2093317829234946113,1,4477045713204076726,3619166219777894651,9079515411528897215
7080716096998989500,1,4477045713204076726,3619166219777894651,9079515411528897215
918568939676485109,1,6037584482022727109,1976596424285295039,2830901892139129799
4637523678731384785,1,4874584583284914536,688601118196461190,626418456100704273
5453091528270237019,1,5499915435111449427,3619166219777894651,9079515411528897215
2908802092549826589,1,4874584583284914536,688601118196461190,626418456100704273
2332050776989568663,1,5499915435111449427,3619166219777894651,9079515411528897215
2927600273843776760,1,6037584482022727109,1976596424285295039,2830901892139129799
4082997800719073788,1,1510940054689318546,1891523618544482936,8760413806532274548
4696056735407432518,1,5499915435111449427,3619166219777894651,9079515411528897215
3589125219720460325,1,8910259291486191465,4006831049366526503,4874253757214274259
2614407316466076874,3,8910259291486191465,4006831049366526503,4874253757214274259
7193559296972215806,1,6037584482022727109,1976596424285295039,2830901892139129799
591934011432213559,1,1510940054689318546,1891523618544482936,8760413806532274548
4797693142225781745,1,1510940054689318546,1891523618544482936,8760413806532274548
9066124383635559996,1,8910259291486191465,4006831049366526503,4874253757214274259
4818084928514896587,1,4477045713204076726,3619166219777894651,9079515411528897215
3402031621174228604,1,1510940054689318546,1891523618544482936,8760413806532274548
3280209976151676871,1,5499915435111449427,3619166219777894651,9079515411528897215
458025823617702678,1,6037584482022727109,1976596424285295039,2830901892139129799
4049168430750602856,1,6037584482022727109,1976596424285295039,2830901892139129799
258567767525468380,1,1510940054689318546,1891523618544482936,8760413806532274548
4398937274392427150,1,4874584583284914536,688601118196461190,626418456100704273
832144330213046392,1,8910259291486191465,4006831049366526503,4874253757214274259
6402177583041799427,1,4477045713204076726,3619166219777894651,9079515411528897215
5083041710733981461,1,6037584482022727109,1976596424285295039,2830901892139129799
3033140765273809688,1,4477045713204076726,3619166219777894651,9079515411528897215
8787864541557164833,1,5499915435111449427,3619166219777894651,9079515411528897215
6796501269729117738,1,6037584482022727109,1976596424285295039,2830901892139129799
3753997012370485659,1,8910259291486191465,4006831049366526503,4874253757214274259
8401740244324959987,1,6037584482022727109,1976596424285295039,2830901892139129799
6968382493782084975,1,4874584583284914536,688601118196461190,626418456100704273
5587001444375625740,1,4477045713204076726,3619166219777894651,9079515411528897215
5251901893309661337,1,8910259291486191465,4006831049366526503,4874253757214274259
2243626898433366326,1,6037584482022727109,1976596424285295039,2830901892139129799
2336465756054520216,1,6037584482022727109,1976596424285295039,2830901892139129799
7575911613231006742,1,1510940054689318546,1891523618544482936,8760413806532274548
5600431064474449958,1,4477045713204076726,3619166219777894651,9079515411528897215
5362171115834182303,1,1510940054689318546,1891523618544482936,8760413806532274548
4254374732405821672,1,5499915435111449427,3619166219777894651,9079515411528897215
4904358802287418278,1,4477045713204076726,3619166219777894651,9079515411528897215
